 , 
28.457,77.040288
28.455004,77.038681
28.451671,77.042035
28.458779,77.048849
28.468085,77.057253
28.4630605,77.0642795
28.458036,77.071306
28.4552015,77.068757
28.452367,77.066208
28.4517205,77.067833
28.451074,77.069458
